stu_id,sch_id,sstratid,sex,race,ethnic,bys42a,bys42b,bys44a,bys44b,bys44c,bys44d,bys44e,bys44f,bys44g,bys44h,bys44i,bys44j,bys44k,bys44l,bys44m,bys48a,bys48b,bys79a,byfamsiz,famcomp,bygrads,byses,byfaminc,parocc,bytxrstd,bytxmstd,bytxsstd,bytxhstd,bypared,bytests,par_inv,f1s36a1,f1s36a2,f1s36b1,f1s36b2,f1s36c1,f1s36c2,f1s36d1,f1s36d2,f1s36e1,f1s36e2,f1s36f1,f1s36f2,f1s39a,f1s39b,f1s39c,f1s39d,f1s45a,f1s45b,f1s62a,f1s62b,f1s62c,f1s62d,f1s62e,f1s62f,f1s62g,f1s62h,f1s62i,f1s62j,f1s62k,f1s62l,f1s62m,f1s64a,f1s64b,f1s64c,f1s64d,f1s64e,f1s64f,f1s64g,f1s64h,f1s64i,f1s64j,f1s64k,f1s77,f1s78a,f1s80aa,f1s82,f1s83,ffugrad,f1cncpt1,f1cncpt2,f1locus1,f1locus2,f1txrstd,f1txmstd,f1txsstd,f1txhstd
4598540,45985,45,1,4,1,3,6,1,4,4,1,1,4,4,1,4,4,1,4,4,4,4,6,3,1,2,0.18,12,56.33,46.11,47.733,46.807,39.145,3,44.94875,-0.119882366,1,2,1,1,2,1,2,2, , ,0,0,5,2,3,4,2,3,1,4,4,1,1,4,4,1,4,4,2,4,4,5,3,5,1,4,4,4,2,1,4,3,0,2,1,6,3,3.5,1.22,1.33,1.41,1.18,40.61,43.15,38.93,37.15
4599469,45994,45,2,4,1,6,6,2,4,4,1,1,4,4,2,3,4,2,4,2, , ,0,6,2,1.5,-0.707,11,15.57,55.044,46.629,48.665,47.009,3,49.33675, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.47,-0.36,0.05,0.28,42.96,41.87,41.7,37
4599489,45994,45,1,4,1,2,6,2,2,3,1,1,3,3,2,2,2,2,3,3,5,5,4,4,1,3.5,-0.078,10,58.01,61.001,65.331,62.534,60.77,3,62.409,0.556708378,7,5,1,1,1,2,0,1,1,2,0,0,7,8,6,5,3,6,1,3,3,2,2,3,3,2,2,3,2,3,3,5,5,4,4,4,4,4,3,4,4,4,0,2,0,2,3,6.5,0.06,-0.06,0.03,0.07,62.85,65.43,59.35,64.74
4611924,46119,46,2,4,1,6,6,2,3,3,2,1,3,3,2,2,2,2,3,3,5,5,1,5,1,3.5,1.055,13,66.18,67.499,51.341,47.378,53.89,4,55.027,0.099689734,3,6,2,3,3,4,3,5,1,4,1,3,7,7,7,7,5,5,2,3,4,2,2,3,3,2,2,2,2,3,3,5,5,5,5,5,5,5,5,5,5,1,0,2,0,2,1,7,-0.33,-0.45,0.5,0.3,60.89,56.08,49.7,45.99
4634497,46344,46,1,4,1,2,3,2,3,3,1,2,3,3,1,2,2,2,4,2,5,5,2,4,1,3.3,0.224,12,58.01,65.334,67.688,64.821,67.761,4,66.401,0.296521606,2,3,1,2,1,1,1,1,1,1,1,1,8,7,7,6,2,3,2,4,4,2,2,3,3,2,3,2,2,4,4,5,5,4,5,5,5,4,4,4,4,5,0,0,0,2,2,7,-0.33,-0.08,0.5,0.72,61.04,67.11,66,67.72
4650315,46503,46,1,2,0,3,4,2,3,3,2,1,3,3,2,2,3,2,3,3,4,4,1,5,5,2.8,0.189,8,66.09,58.971,60.692,58.101,50.396,3,57.04,-1.225080255,4,0,4,0, , ,4,0,4,0,3,0,8,4,3,5,2,4,2,3,3,2,2,3,2,2,3,3,2,3,3,5,4,4,4,4,4,5,4,4,4,5,2,3,1,5,2,5,-0.33,-0.1,-0.43,-0.16,52.25,48.62,46.14,50.56
4650377,46503,46,1,4,1,2,5,1,3,4,1,2,4,4,1,3,2,1,4,3,5,5,6,6,1,3.5,1.002,12,70.6,52.879,52.593,51.096,57.276,4,53.461,0.489969892,3,3,2,2,1,1,2,2,1,1,2,2,4,8,7,8,3,5,1,4,4,1,1,3,4,1,4,3,1,4,4,5,5,5,5,5,5,5,5,5,5,3,0,2,0,2,2,6.75,1.22,1.16,0.96,1.2,57.8,56.12,51.45,63.32
4654012,46540,46,2,4,1,2,6,2,3,3,2,1,3,4,2,2,3,2,4,4,5,5,1,7,1,4,0.853,11,66.09,61.136,62.165,53.383,59.023,4,58.92675,0.22978312,2,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,2,4,2,3,4,2,2,3,3,2,3,3,2,3,3,5,5,4,5,5,4,5,4,5,5,4,0,0,0,2,2,8,-0.33,-0.1,0.5,0.3,61.88,63.08,69.7,61.39
4654016,46540,46,1,4,1,2,3,1,3,3,1,1,3,3,2,3,4,2,3,2,5,5,2,4,1,4,1.108,11,81.87,67.499,65.405,69.11,67.761,6,67.44375,0.686801764,3,2,2,1,1,0,1,1, , ,2,1,7,8, ,7,1,2,1,3,3,1,1,3,3,1,3,3,2,3,2,5,4,4,4,3,4,4,4,4,5,4,0,3,0,2,2,7.333333333,1.22,0.79,0.03,-0.14,57.35,61.45,64.83,63.4
4654072,46540,46,2,4,1,6,6,2,4,4,1,2,2,4,1,4,3,1,4,4,5,5,2,5,1,2.8,0.572,11,66.09,44.216,54.802,53.527,50.396,5,50.73525,0.359876506,3,1,2,0,1,1,0,1,0,0,1,1,3,4,1,1,6,6,2,2,2,1,2,2,3,2,2,2,2,3,3,3,3,4,5,4,4,4,4,2,5,4,3,2,0,4,2,2.25,0.06,-0.23,-0.9,-0.61,39.55,43.59,43.17,36.65
4671586,46715,46,1,4,1,1,2,1,3,4,1,4,1,4,1,4,4,1,4,4,6,6,1,4,1, ,0.7,10,81.87,67.499,67.688,73.829,63.392,4,68.102,0.839635378,3,3,1,1,1,1,1,1,1,0,1,1,5,3,3,7,1,1,1,3,2,2,3,3,3,1,3,4,4,4,1,5,4,4,4,5,1,3,4,1,1,2,0,1,0,6,3,4.5,0.02,0.46,-0.45,-1.09,65.2,67.27,72.11,62.67
4671599,46715,46,1,4,1,2,4,2,3,3,2,2,3,3,1,2,3,2,3,1,5,5,1,4,2,3,0.841,12,66.18,43.944,50.384,53.527,62.519,4,52.5935,0.363260092,2,5,2,2,0,2,4,3,1,1,0,3,3,6,3,4,6,1,2,2,1,1,1,2,1,1,2,2,3,3,1,5,5,5,5,4,4,5,5,5,4,5,1,3,0,2,2,4,0.83,0.21,-2.29,-1.96,59.01,45.9,54.17,59.36
4686952,46869,46,1,4,1,4,6,2,4,4,3,2,3,4,1,2,4,1,2,2,6,6,2,6,1,2.5,-0.049,10,56.33,42.32,37.645,45.091,53.781,3,44.70925,0.585119878,1,3,2,1, , ,1,1,1,1,1,3,5,5,5, ,4,1,2,4,4,2,1,3,4,1,3,3,2,1,4,5,5,5,5,5,5,4,3,3,4,4,3,3,0,2,2,5,0.43,-0.04,0.96,0.95,49.85,53.94,49.57,49.24
4686960,46869,46,2,4,1,4,4,2,3,2,2,1,3,3,3,3,2,2,3,1,4, ,1,3,1,2.8,-0.782,8,27.41,54.775,43.02,46.664,52.251,2,49.1775,-0.89477141,2,1,1,1,1,1,0,1, , ,2,2,3,7, ,7,3,4,1,3, ,3,1,4,2,1,3,4,1,4,2,5,3,3,2,4,5,5,2,3,5,5,0,2,0,2,3,5.666666667,0.43,0.7,0.17,0.19,53.53,43.25,40.05,48.63
4692242,46922,46,1,4,1,3,2,2,3,4,1,1,3,4,1,2,2,1,4,3,5,5,0,8,1,3.5,0.927,11,66.09,65.334,63.122,66.966,69.508,4,66.2325,0.686801764,5,3,4,3,2,0,1,0, , ,3,1,6,7,8,8,2,2,1,4,4,1,1,4,3,1,3,4,2,4,3,5,5,4,5,4,5,5,1,5,3,2,0,0,0,2,2,7.25,1.22,1.14,0.96,0.74,62.31,66.14,68.53,64.53
4713027,47130,47,2,4,1,0,2,1,4,3,1,2,3,3,2,3,3,2,3,3,6,6,1,4,1,3.8,1.326,12,81.87,61.136,64.153,60.245,54,5,59.8835,1.005933644,0,6,0,3,0,3,0,3, , ,0,2,8,8, ,5,0,3,1,4,4,1,1,4,4,1,3,4,1,4,4,5,5,4,4,5,5,4,5,4,5,3,0,1,0,2,2,7,1.22,1.14,1.41,1.43,61.97,59.65,61.31,54.06
4727018,47270,47,1,4,1,2,4,2,2,3,2,2,1,1,2,2,3,4,3,3,5,5,5,7,2,2.3,0.03,10,56.33,46.516,53.623,53.527,52.251,3,51.47925,0.883633637,3,0,2,0,1,0,1,0,0,0,3,0,8,5,5,3,2,3,2,3,4,2,2,3,3,1,3,3,2,3,2,4,3,3,4,3,4,3,2,3,4,4,3,3,3,5,2,5.25,0.03,0.11,0.5,0.1,44.71,59.16,49.03,38.55
4736814,47368,47,2,4,1,3,4,2,4,3,1,1,4,4,2,3,3,1,4,4,5,5,2,6,1,3.8,0.808,12,66.18,59.105,63.049,62.248,62.519,4,61.73025,0.883633637,2,3,1, ,1, ,1, ,3, ,2, ,6,8,6,8,3,3,2,3,3,2,2,3,3,2,3,3,2,3,3,5,5,5,5,5,5,5,4,4,5,2,0,3,0,2,1,7,-0.33,-0.1,0.03,0.07,57.88,61.7,54.79,63.81
4736822,47368,47,2,1,1,2,6,1,3,3,1,2,3,3,2,3,2,2,4,3,6,5,1,5,1,4,0.924,11,66.18,65.334,66.583,69.253,61.645,5,65.70375,0.892168114,1,2,1,1,1,1,1,2,1,1,1,1,8,8,8,8,2,6,1,3,3,2,2,3,3,2,2, , , , , , , , , , , , , , , , , , , , ,8,0.06,-0.1,0.03,0.03,64.27,66.88,71.3,67.53
4744567,47445,47,2,4,1, ,4,2,3,3,2,3,2,3,3,2,2,3,3,3,5,5,1,5,1,3.5,-0.211,9,56.33,61.679,52.593,46.664,53.89,3,53.7065,0.426614992,2,2,1,1,1,1,1,1,1,1,1,1,3,6,8,5,2,3,3,3,3,2,3,3,3,3,2,2,3,3,3,5,4,3,3,3,3,3,3,3,3,3,0,3,1,1,2,5.5,-1.49,-1.12,0.03,-0.19,54.35,50.85,46.01,57.59
5214161,52141,52,1,2,0,3,4,1,3,3,2,2,3,3,2,2,2,2,3,2,5,5,1,4,1,1.9,-0.355,11,58.01,48.546,48.911,44.375,43.405,3,46.30925,0.493353478,1,1,1,0,0,1,1,1, , ,1,1,5,4,1,1,3,5,1,3,3,2,2,3,3,2,2,2,2,3,3,5,4,4,4,3,4,4,3,4,3,3,0,2,1,4,2,2.75,0.06,-0.23,0.03,0.07,46.51,43.31,48.66,49.04
5400231,54002,54,1,4,1,1,5,2,3,3,2,2,4,3,2,2,3,3,3,2, ,5,3,2,5,2.3,1.011,10,66.09,65.334,58.704,58.53,59.132,5,60.425, ,3,2,1,1,1,1,1,1,1,1,1,1,4,4,5,4,2,5,2,3,3,2,2,3,3,2,3,3,3,3,2,5,4,3,3,4,3,4,4,4,4,3,0,3, ,2,2,4.25,-0.33,-0.1,0.03,-0.39,63.12,56.61,58.47,60.27
5400274,54002,54,1,4,1,2,1,2,3,3,1,2,4,4,1,3,4,3,4,3,5,5,4,4,1,2.8,1.476,14,66.09,65.334,68.94,71.542,69.508,5,68.831,0.42094372,1,1,1,1,1,0,0,0,1,0,1,1,8,4,6,7,2,3,2,2,3,1,2,3,3,2,2,2,2,3,3,5,5,4,4,4,4,4,3,4,4,5,0,2,0,2,3,6.25,0.06,-0.23,0.03,-0.14,63.9,66.55,67.25,57.63
5403800,54038,54,1,4,1,4,6,2,3,3,2,1,3,3,2,2,3,2,3,3,6,5,5,4,1,3.3,1.391,15,81.87,63.167,71.222,60.39,60.989,6,63.942,0.24398887,2,5,1,2,1,3,2,3, , ,0,2,7,6,6,5,5,6,2,3,3,2,2,3,3,3,3,3,3,3,3,5,5,4,4,3,4,4,3,4,4,3,0,1,0,2,2,6,-0.69,-0.31,0.03,-0.19,64.61,65.92,58.09,65.9
5403852,54038,54,2,4,1,1,6,2,4,3,1,2,4,4,1,1,3,2,4,3,5,5,2,4,1,3,1.041,15,66.09,59.242,60.104,53.383,55.747,4,57.119,0.493353478,2,4,1,0,0,0,0,3, , ,1,1,6,6,4,8,0,5,1,3,4,1,2,3,3,1,2,2,2,4,3,5,5,4,4,4,4,4,3,4,5,4,0,1,0,2,2,6,0.81,0.39,0.5,0.3,62.59,59.64,46.74,58.74
5403883,54038,54,2,4,1,1,2,1,4,3,1,1,4,4,2,3,2,1,4,3,6,6,0,6,1,3.8,1.419, ,81.87,59.105,63.049,57.959,69.508,6,62.40525,0.969728765,1,7,1,0,1,5,1,3,1,3,1,3,4,8,8,6,0,2,2,4,4,1,1,3,4,2,2,2,1,3,4,5,5,5,5,4,5,4,2,4,5,3,0,1,0,2,2,6.5,0.47,0,0.96,1.2,59.65,54.29,54.17,69.16
5407741,54077,54,1,4,1,5,5,2,3,4,2,2,1,4,2,4,4,1,4,3,5,5,2,3,6,4,1.547,12,66.09,61.136,61.061,60.245,67.761,6,62.55075,0.22978312,3,3,2,2,2,2,3,3,1,1,2,1,8,7,7,8,3,6,1,3,3,1,1,4,3,1,3,4,1,4,2,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,3,7.5,1.22,1.14,0.48,0.35,66.23,64.79,62.58,65.81
5407774,54077,54,1,4,1,2,4,2,3,4,1,2,3,4,1,3,4,2,3,3,6,6,5,3,1,3.8,1.154,12,70.6,63.303,64.227,60.245,60.77,5,62.13625,1.005933644,3,4,1,1,2,2,0,1,2,3,1,2,8,7,7,7,3,4,2,3,4,1,2,3,4,2,4,4,2,4,3,5,5,5,5,4,4,4,4,4,4,3,1,3,0,3,2,7.25,0.06,0.66,0.96,0.53,62.71,60.19,62.91,62.13
5415730,54157,54,2,4,1,2, ,2,3,3,2,2,3,3,2,2,3,2,3,3,5, ,5,2,6,2.8,1.797,14,81.87,61.542,52.519,60.103,55.638,6,57.4505,0.489969892,1,1, , ,0,0,2,2, , ,2,2,1,7,7,2,1,2,3,2,3,3,2,3,3,3,2,2,2,3,2,4,4,4,4,4,4,4,4,4,4,4,1,2,2,3,2,4.25,-1.48,-1.11,0.03,-0.35,59.39,54.97,55.87,54.94
5415733,54157,54,2,4,1,1,1,2,3,3,2,2,3,3,2,2,3,2,3,2,5,5,2,4,1,3.5,0.806,12,66.18,59.105,66.877,62.819,57.494,4,61.57375,0.363260092,3,4,2,3,1,1,1,1,2,2,2,2,6,7,7,7,1,4,2,3,3,2,2,3,3,2,4,3,2,3,4,5,5,5,5,5,5,5,5,4,5,5,0, ,0,3,2,6.75,-0.33,0.08,0.03,0.27,63.39,63.65,55.52,56.71
5415784,54157,54,2,4,1,4,2,1,3,3,1,1,4,4,1,3,4,1,4,4,5,5, ,3,2,1.8,0.819,14,66.18,65.334,59.441,66.966,60.881,4,63.1555,0.883633637,3,3,2,2,2,2,1,2,1,2,2,3,5,6,4,4,3,4,1,3,3,1,1,4,4,1,3,4,2,3,3,5,5,4,4,3,4,4,4,4,4,3,0,3,0,5,2,4.75,1.22,0.96,0.94,0.52,58.1,59.79,62.29,59.98
5425900,54259,54,2,4,1,3,5,3,3,3,2,2,2,3,3,2,2,2,3,2,5,5,2,4,1,2.5,1.014,14,66.09,56.94,63.122,60.245,53.89,4,58.54925,0.22978312,1,2,1,1,1,2,1,2,0,1,1,2,8,7,7,6,2,3,1,4,3,1,1,3,3,1,3,4,2,4,4,5,5,5,5,5,5,5,5,5,5,3,1,3,0,1,2,7,1.22,1.14,0.03,0.48,59.14,66.3,62.57,51.5
5425917,54259,54,2,4,1,2,2,2,3,3,2,2,4,3,1,3,3,2,4,3,5,5,1,4,1,3.3,1.246,13,66.18,63.303,62.975,54.098,57.276,5,59.413,0.686801764,1,2,1,1,1,1,0,1,0,1,1,1,7,6,4,7,1,3,1,3,3,1,1,3,3,1,3,4,2,4,3,5,5,4,4,4,4,4,4,4,4,3, , , , , ,6,1.22,1.14,0.03,0.07,56.24,61.04,60.3,51.22
5425949,54259,54,2,4,1,3,5,2,3,4,1,2,3,3,2,2,2,2,3,4,6,6,1,4,1,3.8,1.531,15,81.87,67.499,71.222,66.966,66.013,6,67.925,0.518381392,2,1,1,0,1,0,1,1, , ,2,1,8,6, ,8,2,4,2,3,4,1,1,3,3,3,3,3,2,3,4, , , , , , , , , , , , , , , , ,7.333333333,0.11,0.15,0.5,0.51,67.81,64.6,67.01,66.57
5425953,54259,54,2,4,1,1,0,2,4,4,2,2,3,3,2,3,3,2,3,4,5,5,5,6,2,3,0.808,10,66.18,56.94,63.122,51.667,52.143,4,55.968,0.686801764,6,5,3,3,3,4,2,2, , ,2,2,6,6, ,7,1,1,1,3,3,2,2,3,3,1,3,3,2,1,3, , , , , , , , , , , , , , , , ,6.333333333,0.42,-0.05,0.03,0.07,60.29,64.38,57.68,54.86
5425963,54259,54,2,4,1,5,2,2,3,3,2,2,3,2,2,2,2,3,3,3,5,5,1,5,1,3,0.719,13,66.09,61.136,64.227,53.527,62.519,4,60.35225,-0.227235524,1,2,1,1,1,1,0,1, , ,1,1,6,6, ,7,3,4,1,4,3,1,1,3,4,2,3,4,2,4,3,5,5,4,4,4,4,4,4,4,5,3,2,3,3,2,2,6.333333333,0.86,0.94,0.48,0.51,55.9,61.77,49.44,54.34
5425985,54259,54,2,4,1,3,5,1,3,4,1,1,3,3,1,2,3,2,4,4,6,6,1,4,1,4,0.647,12,81.87,65.468,67.688,73.686,69.508,6,69.0875,1.233299123,3,7,1,2,1,3,1,3,1,2,1,3,8,8,8,8,1,2,1,2,4,1,1,3,3,1,2,4,2,3,3,5,5,4,4,4,4,4,5,4,5,4,0,2,0,2,2,8,1.22,0.77,0.5,0.09,65.79,68.18,71.06,69.16
5425988,54259,54,2,4,1,5,6,2,3,3,2,2,3,3,2,2,3,2,3,3,6,6,1,3,1,2.3,0.83,12,66.09,54.909,57.6,64.821,62.628,4,59.9895,0.521764979,2,2,1,1,1,2,1,1,1,1,2,1,6,4,5,4,5,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.75, , , , ,57.33,68.18,62.89,67.47
5430507,54305,54,2,4,1,1,4,2,4,3,2,1,4,4,2,3,3,1,4,4,6,6,5,3,1,4,1.647,14,81.87,65.334,68.866,64.679,66.013,6,66.223,1.493485895,2,7,1,3,1,3,1,3,1,4,1,1,7,7,7,7,1,3,1,4,4,1,1,4,4,1,4,3, , ,4,5,5,5,5,5,5,5,5,5,5,4,0,1,0,5,3,7,1.22,1.15,1.41,1.38,61.71,67.47,69.45,65.57
5433004,54330,54,2,4,1,2,5,2,3,4,2,2,3,3,2,1,2,3,3,2,5,5,3,4,5,3.3,1.035, ,66.09,65.468,58.337,64.679,57.494,4,61.4945,0.424327306,3,3,2,1,1,2,1,2, , ,2,2,8,8,6,7,2,5,2,3,4,1,2,3,3,2,2,3,2,3,3,5,5,5,4,4,3,5,4,3,3,3,2,3,1,5,3,7.25,0.06,-0.06,0.5,0.3,63.08,63.07,53.06,52.3
5433099,54330,54,2,4,1,2,3,2,3,2,2,2,3,3,2,2,3,2,3,1,5,5,5,4,1,2.5,1.243,15,66.18,50.848,46.629,44.662,59.132,4,50.31775,0.099689734,1,4,1,2,1,2,1,2,0,3,1,2,6,6,5,4,2,1,2,3,3,2,2,3,3,2,3,3,2,3,3,5,5,4,3,4,5,4,3,5,5,3,0,3,2,5,3,5.25,-0.33,-0.1,0.03,0.07,32.39,41.12,52.91,42.93
5434483,54344,54,2,3,0,0,1,1,3,3,1, ,3,2, ,3,2, ,3,2,6,6,1,3,5,2.8,-0.561,2,70.6,42.185,35.215,40.086,40.894,3,39.595,0.715213265,2,3,2,4,1,2,1,1,2,3,1,2,5, ,2,2,5,1,1,1,2,1,1,2,4,1,4,4,2,4,4,4,3,3,4,4,3,3,3,4,3,3,1,2,1,3,2,3,1.22,1.33,-0.45,-0.39,48.76,33.84,37.27,36.97
5435427,54354,54,1,3,0,5,4,1,4,3,2,2,3,3,2,3,3,2,4,3, , ,2,4,1,2.8,1.176,10,81.87,45.434,51.562,51.096,49.194,5,49.3215, ,2,1,0,1,0,1,0,1,0,1,0,0,5,6,6,6,6,3,1,3,4,2,2,3,2,2,2,3,2,3,3,5,5,4,5,5,5,5,5, ,4,5,0,1,0,2,2,5.75,0.06,-0.06,0.05,0.08,48.87,60.65,57.56,59.09
5435484,54354,54,1,4,1,2,6,2,4,3,1,2,3,3,2,3,4,2,4,3,5,5,2,3,1,4,1.131,12,70.6,67.499,61.871,64.821,62.519,5,64.1775,0.877962364,2,2,1,1,1,1,1,1,1,1,2,2,8,6,7,8,2,5,2,2,3,2,1,2,3,2,2,3,2,3,3,5,5,5,5,4,4,3,3,3,3,4,0,0,0,3,2,7.25,0.07,-0.05,-0.43,-0.37,65.73,64.93,72.11,67.72
5439494,54394,54,2,4,1,5,5,2,4,4,2,2,4,4,2,2,2,2,3,4,4,4,1,4,1,4,0.562,11,49.7,67.499,61.944,64.535,62.628,4,64.1515,-0.579188696,1,1,1,0,1,0,0,1,1,1,0,1,8,8,8,8,3,6,3,4,4,2,2,4,4,3,2,2,2,3,4,5,5,5,5,3,5,5,3,5,4,4,0,1,0,2,1,8,-1.08,-0.88,1.41,1.18,65.01,58.87,60.43,65.03
5453832,54538,54,1,1,1,4,6,1,3,4, ,1,3,3,2,3,2, ,3,1, , ,3,6,1,2.8,1.874,15,81.87,48.546,53.992,40.515,55.747,6,49.7, ,5,7,1,2,0,2,1,1, , ,1,3,2,5, ,1,2,6,2,2,3,2,2,3,3,1,4,4,2,3,3,5,5,4,4,5,3,4,4,5,5,3,0,1,0,1,2,2.666666667,0.03,0.46,0.03,-0.14,56.29,59.89,54.19,54.99
5456797,54567,54,2,4,1,3,4,2,4,3,2,3,3,3,2,2,2,2,3,2,6,6,4,3,2,2.5,1.27,14,81.87,43.403,53.477,58.387,59.023,6,53.5725,1.005933644,1,4,1,2,1,2,1,1,0,1,0,2,5,4,3,3,3,4,2,4,3,2,2,2,2,2,3,2,3,3,2,5,5,5,5,5,5,4,5,5,4,3,0,3,0,3,2,3.75,-0.33,-0.27,-0.88,-0.64,58.87,57.79,54.87,43.12
5473048,54730,54,2,4,1,2,5,2,3,3,2,2, ,3,2, ,1,3,3,3,4,4,4,3,1,2.8,1.422,11,81.87,63.303,57.526,53.24,55.528,6,57.39925,0.526009192,3,6,1,2,1,2,1,3,2,2,1,2,5,7,7,7,2,3, , , , , , , , , , , , , ,5,5,4,3,5,4,4,5,4,5,3,0,2,0,1,2,6.5, , , , , , , , 
5473070,54730,54,2,1,1,4,5,2,3,4,2,1,3,4,1,3,4,1,4,3,6,6,1,5,1,4,1.227,15,81.87,54.775,64.227,45.091,55.528,4,54.90525,0.742363285,2,4,0,2,1,3,1,2,1,0,1,2,8,7,8,7,3,4,2,3,2,2,2,3,3,2,2,2,2,3,2,5,5,5,5,5,5,5,5,5,5,5,0,3,0,2,2,7.5,-0.33,-0.45,-0.45,-0.37,64.88,63.98,64.65,62.46
5473075,54730,54,2,4,1,2,3,1,4,4,1,1,4,4,1,3,3,1,4,3,5,5,2,4,1,3.8,0.905,13,66.09,56.805,54.949,53.24,53.89,4,54.721,0.653980471,2,3,1,1,0,1,0,2,1,2,1,1,8,8,8,8,0,3,1,4,4,2,2,4,3,1,2,2,2,4,3,5,5,3,3,3,4,3,3,3,5,1,0,1,0,2,1,8,0.42,0.16,0.96,0.74,62.78,61.14,56.76,61.39
5473083,54730,54,1,4,1,1,5,1,1,3,1,1,4,4,1,3,4,1,4,4,6,6,3,3,5,4,0.6,9,70.6,65.468,64.153,69.253,67.761,4,66.65875,1.233299123,2,2,2,1,0,2,0,2,0,1,1,2,8,8,8,8,2,5,1,3,4,1,1,3,3,1,4,4,1,4,4,5,5,5,5,5,5,5,5,5,5,5,0,3,0,5,1,8,1.22,1.33,0.5,0.76,62.86,68.18,67.54,68.39
5475219,54752,54,1,4,1,2,3, , , , , , , , , , , , , ,5,5,1,4,1,2.5,0.762,13,66.09,50.442,61.797,51.096,57.276,4,55.15275,0.359876506,1,2,0,1,0,1,1,1, , ,1,1,4,3, ,5,3,2,2,3,4,2,3,2,3,2,2,3,1,3,3,5,4,3,4,3,4,4,5,4,5,2,1,2,3,5,3,4,-0.74,-0.51,0.05,0.33,46.32,63.51,66.47,54.29
5475283,54752,54,1,4,1, , ,1,4,3,1,1,1,3,1,3,4,2,4,2,6,5,3,5,1,3.5,1.05, ,66.09,58.836,67.688,64.106,57.276,5,61.9765,0.570914128,1,2,0,1,0,1,1,1, , ,0,1,8,7, ,6,1,3,1,3,4,1,1,3,3,1,4,4,2,4,3,5,5,5,5,4,4,4,4,5,5,3,0,1,0,1,1,7,1.22,1.33,0.5,0.3,62.76,65.9,64.38,61.57
5482839,54828,54,1,4,1,2,5,1,4,4,1,2,4,4,1,4,4,1,4,3,6,5,4,4,1,3,1.11,13,70.6,61.407,45.597,42.946,59.132,5,52.2705,1.05846638,5,6,1,2,1,2,1,2, , ,1,2,2,6,7,6,2,5,1,2,3,1,1,3,3,2,2,2,2,4,1,5,5,4,4,5,5,4,5,4,5,5,3,2,2,1,2,5.25,0.86,0.42,0.03,-0.55,56.2,53.11,48.7,64.61
5483476,54834,54,2,4,1,4,3,1,3,4,1,1,4,4,1,1,2,1,4,4,6,6,4,6,1,3.3,1.378,13,66.18,52.473,39.56,46.949,43.515,5,45.62425,0.036500413,2,5,1,2,1,3,1,3,0,0, , ,3,8,6,5,5,6,1,3,3,1,1,3,3,1,2,2,1,3,3,4,5,5,5,5,5,5,5,5,5,3,0,1,0,1,2,5.5,1.22,0.43,0.03,0.32,60.92,46.18,45.27,55.3
5488819,54888,54,2,4,1,3,4,2,3,3,2,2,3,3,2,2,3,2,3,3,6,6,2,5,5,3.5,1.326,15,49.7,61.136,67.688,53.383,66.013,5,62.055,0.715213265,1,3,0,1,1,1,1,2, , ,1,2,7,4, ,4,1,2,3,2,3,2,3,3,3,3,2,2,2,2,2,5,5,3,3,3,2,2,4,3,3,3,1,2,0,4,3,5,-1.49,-1.3,0.03,-0.35,64.33,66.54,67.73,65.67
5493226,54932,54,1,4,1,3,4,1,4,4,1,2,3,4,1,4,4,1,4,4,6,6,3,3,1,3.5,0.634,14,49.7,63.167,67.761,66.966,62.519,4,65.10325,1.332858902,1,3,2,2,1,1,1,1,0,0,0,0,6,7,7,8,1,5,2,3,4,2,2,3,4,2,3,3,2,4,4,5,4,3,3,4,4,4,2,4,4,3,0,3,0,1,1,7,-0.33,0.09,0.96,0.74,54.04,64.25,69.07,67.13
5705546,57055,57,1,4,1,3,4,1,2,3,1,1,2,4,1,4,4,2,4,3,5,5,2,5,1,3.8,1.099,11,81.87,48.277,52.593,62.39,59.023,5,55.57075,0.296521606,2,3,2,2,0,4,3,2, , ,2,2,8,8, ,6,4,5,1,3,3,1,1,3,3,1,4,4,1,3,3,5,5,4,4,4,4,5,3,5,5,3,0, ,0,4,3,7.333333333,1.22,1.14,0.03,0.32,58.87,55.81,63.83,58.04
5705594,57055,57,1,4,1,3,2,2,3,4,1,1,3,3,1,2,3,2,4,3,6,5,3, ,1,4,1.022,12,66.09,59.242,68.866,55.672,66.013,5,62.44825,-0.239035952,2,5, , ,1,3,0,1, , ,0,1,8,8,8,8,0,1,2,3,3,2,1,2,3,2,1,2,1,4,2,5,5,4,5,3,4,4,3,4,4,3,0,0,0,2,2,8,0.07,-0.22,-0.43,-0.11,59.54,65.8,69.01,63.54
5713683,57136,57,1,2,0,5,6,1,3,4,2,2,2,2,3,1,1,3,3,2,5,5,2,4,1,2,-0.793,10,56.33,61.407,48.027,51.382,55.747,1,54.14075,0.457148599,3,3,2,3,2,4,2,3,2,3,4,4,4,5,5,7,2,6,1,3,4,2,2,3,3,2,2,3,2,3,2,5,5,5,5,5,5,5,5,5,5,5,0,2,0,4,3,5.25,0.06,-0.06,0.5,0.1,57.15,43.92,53.92,50.72
